时间,带宽(bps)
2016-09-25T09:35:00+08:00,1088149724
2016-09-25T09:40:00+08:00,1099143051
2016-09-25T09:45:00+08:00,1076456533
2016-09-25T09:50:00+08:00,1202983571
2016-09-25T09:55:00+08:00,1196871200
2016-09-25T10:00:00+08:00,1323412550
2016-09-25T10:05:00+08:00,1301766683
2016-09-25T10:10:00+08:00,1190570704
2016-09-25T10:15:00+08:00,1231667411
2016-09-25T10:20:00+08:00,1262556403
2016-09-25T10:25:00+08:00,1275271864
2016-09-25T10:30:00+08:00,1313645597
2016-09-25T10:35:00+08:00,1331716407
2016-09-25T10:40:00+08:00,1417031231
2016-09-25T10:45:00+08:00,1331143363
2016-09-25T10:50:00+08:00,1222820586
2016-09-25T10:55:00+08:00,1309259362
2016-09-25T11:00:00+08:00,1265861069
2016-09-25T11:05:00+08:00,1268586753
2016-09-25T11:10:00+08:00,1225061020
2016-09-25T11:15:00+08:00,1247644745
2016-09-25T11:20:00+08:00,1224057786
2016-09-25T11:25:00+08:00,1247119449
2016-09-25T11:30:00+08:00,1226411741
2016-09-25T11:35:00+08:00,1227995420
2016-09-25T11:40:00+08:00,1398608935
2016-09-25T11:45:00+08:00,1402431882
2016-09-25T11:50:00+08:00,1334106031
2016-09-25T11:55:00+08:00,1286187854
2016-09-25T12:00:00+08:00,1331355497
2016-09-25T12:05:00+08:00,1321602961
2016-09-25T12:10:00+08:00,1293765945
2016-09-25T12:15:00+08:00,1275213239
2016-09-25T12:20:00+08:00,1264527990
2016-09-25T12:25:00+08:00,1339960870
2016-09-25T12:30:00+08:00,1212705083
2016-09-25T12:35:00+08:00,1334814936
2016-09-25T12:40:00+08:00,1373943098
2016-09-25T12:45:00+08:00,1419181112
2016-09-25T12:50:00+08:00,1471423613
2016-09-25T12:55:00+08:00,1445540934
2016-09-25T13:00:00+08:00,1498669643
2016-09-25T13:05:00+08:00,1441115270
2016-09-25T13:10:00+08:00,1429683029
2016-09-25T13:15:00+08:00,1527212371
2016-09-25T13:20:00+08:00,1490274392
2016-09-25T13:25:00+08:00,1451334306
2016-09-25T13:30:00+08:00,1498203283
2016-09-25T13:35:00+08:00,1611532330
2016-09-25T13:40:00+08:00,1596040810
2016-09-25T13:45:00+08:00,1558682786
2016-09-25T13:50:00+08:00,1597579859
2016-09-25T13:55:00+08:00,1599486886
2016-09-25T14:00:00+08:00,1558186466
2016-09-25T14:05:00+08:00,1499257818
2016-09-25T14:10:00+08:00,1514842163
2016-09-25T14:15:00+08:00,1538170639
2016-09-25T14:20:00+08:00,1551414900
2016-09-25T14:25:00+08:00,1588830873
2016-09-25T14:30:00+08:00,1591005369
2016-09-25T14:35:00+08:00,1576405441
2016-09-25T14:40:00+08:00,1729048727
2016-09-25T14:45:00+08:00,1739678025
2016-09-25T14:50:00+08:00,1790044363
2016-09-25T14:55:00+08:00,1642138031
2016-09-25T15:00:00+08:00,1601896671
2016-09-25T15:05:00+08:00,1661886337
2016-09-25T15:10:00+08:00,1622019383
2016-09-25T15:15:00+08:00,1733311361
2016-09-25T15:20:00+08:00,1800615188
2016-09-25T15:25:00+08:00,1819403365
2016-09-25T15:30:00+08:00,1787740019
2016-09-25T15:35:00+08:00,1782739431
2016-09-25T15:40:00+08:00,1739917130
2016-09-25T15:45:00+08:00,1725491738
2016-09-25T15:50:00+08:00,1611349131
2016-09-25T15:55:00+08:00,1704945982
2016-09-25T16:00:00+08:00,1638700310
2016-09-25T16:05:00+08:00,1696792459
2016-09-25T16:10:00+08:00,1702361268
2016-09-25T16:15:00+08:00,1696769540
2016-09-25T16:20:00+08:00,1765437268
2016-09-25T16:25:00+08:00,1847728984
2016-09-25T16:30:00+08:00,1859579825
2016-09-25T16:35:00+08:00,1787640902
2016-09-25T16:40:00+08:00,1682733411
2016-09-25T16:45:00+08:00,1693101498
2016-09-25T16:50:00+08:00,1642903163
2016-09-25T16:55:00+08:00,1724485952
2016-09-25T17:00:00+08:00,1613265484
2016-09-25T17:05:00+08:00,1675268183
2016-09-25T17:10:00+08:00,1770497603
2016-09-25T17:15:00+08:00,1622065828
2016-09-25T17:20:00+08:00,1657323095
2016-09-25T17:25:00+08:00,1610585318
2016-09-25T17:30:00+08:00,1496166191
2016-09-25T17:35:00+08:00,1563397366
2016-09-25T17:40:00+08:00,1532149590
2016-09-25T17:45:00+08:00,1495521998
2016-09-25T17:50:00+08:00,1544891631
2016-09-25T17:55:00+08:00,1484041893
2016-09-25T18:00:00+08:00,1525496890
2016-09-25T18:05:00+08:00,1502926614
2016-09-25T18:10:00+08:00,1629924558
2016-09-25T18:15:00+08:00,1566936182
2016-09-25T18:20:00+08:00,1527745914
2016-09-25T18:25:00+08:00,1669262667
2016-09-25T18:30:00+08:00,1617921897
2016-09-25T18:35:00+08:00,1570300347
2016-09-25T18:40:00+08:00,1510184818
2016-09-25T18:45:00+08:00,1437350104
2016-09-25T18:50:00+08:00,1455727172
2016-09-25T18:55:00+08:00,1467578109
2016-09-25T19:00:00+08:00,1441094012
2016-09-25T19:05:00+08:00,1522022434
2016-09-25T19:10:00+08:00,1509968193
2016-09-25T19:15:00+08:00,1532264904
2016-09-25T19:20:00+08:00,1549297346
2016-09-25T19:25:00+08:00,1491853877
2016-09-25T19:30:00+08:00,1629371178
2016-09-25T19:35:00+08:00,1557254148
2016-09-25T19:40:00+08:00,1470763291
2016-09-25T19:45:00+08:00,1465104368
2016-09-25T19:50:00+08:00,1514563123
2016-09-25T19:55:00+08:00,1621170955
2016-09-25T20:00:00+08:00,1595875581
2016-09-25T20:05:00+08:00,1617864889
2016-09-25T20:10:00+08:00,1685151920
2016-09-25T20:15:00+08:00,1643257007
2016-09-25T20:20:00+08:00,1722656961
2016-09-25T20:25:00+08:00,1691374377
2016-09-25T20:30:00+08:00,1766724640
2016-09-25T20:35:00+08:00,1839123056
2016-09-25T20:40:00+08:00,1842725555
2016-09-25T20:45:00+08:00,1885260557
2016-09-25T20:50:00+08:00,2091449822
2016-09-25T20:55:00+08:00,1908032366
2016-09-25T21:00:00+08:00,1866029985
2016-09-25T21:05:00+08:00,1796696322
2016-09-25T21:10:00+08:00,1846092726
2016-09-25T21:15:00+08:00,1882001146
2016-09-25T21:20:00+08:00,1829987085
2016-09-25T21:25:00+08:00,1741544313
2016-09-25T21:30:00+08:00,1818052473
2016-09-25T21:35:00+08:00,1794456752
2016-09-25T21:40:00+08:00,1770651885
2016-09-25T21:45:00+08:00,1671876460
2016-09-25T21:50:00+08:00,1807393096
2016-09-25T21:55:00+08:00,1819848668
2016-09-25T22:00:00+08:00,1851074140
2016-09-25T22:05:00+08:00,1946728496
2016-09-25T22:10:00+08:00,1827138480
2016-09-25T22:15:00+08:00,1787898947
2016-09-25T22:20:00+08:00,1875292022
2016-09-25T22:25:00+08:00,1897795412
2016-09-25T22:30:00+08:00,1895578480
2016-09-25T22:35:00+08:00,1823411176
2016-09-25T22:40:00+08:00,1953919827
2016-09-25T22:45:00+08:00,1865305919
2016-09-25T22:50:00+08:00,1727571406
2016-09-25T22:55:00+08:00,1681150279
2016-09-25T23:00:00+08:00,1642610068
2016-09-25T23:05:00+08:00,1639218044
2016-09-25T23:10:00+08:00,1778832318
2016-09-25T23:15:00+08:00,1771492411
2016-09-25T23:20:00+08:00,1687792234
2016-09-25T23:25:00+08:00,1696957475
2016-09-25T23:30:00+08:00,1756080460
2016-09-25T23:35:00+08:00,1477018618
2016-09-25T23:40:00+08:00,1359787154
2016-09-25T23:45:00+08:00,1409690109
2016-09-25T23:50:00+08:00,1370335671
2016-09-25T23:55:00+08:00,1259095995
2016-09-26T00:00:00+08:00,1297759995
2016-09-26T00:05:00+08:00,1380548370
2016-09-26T00:10:00+08:00,1325055571
2016-09-26T00:15:00+08:00,1175376733
2016-09-26T00:20:00+08:00,1149912521
2016-09-26T00:25:00+08:00,1123923850
2016-09-26T00:30:00+08:00,1110964261
2016-09-26T00:35:00+08:00,1066272288
2016-09-26T00:40:00+08:00,1172818713
2016-09-26T00:45:00+08:00,1073254934
2016-09-26T00:50:00+08:00,1064767220
2016-09-26T00:55:00+08:00,944699245
2016-09-26T01:00:00+08:00,906322660
2016-09-26T01:05:00+08:00,857914065
2016-09-26T01:10:00+08:00,930247999
2016-09-26T01:15:00+08:00,850442162
2016-09-26T01:20:00+08:00,787617846
2016-09-26T01:25:00+08:00,774055704
2016-09-26T01:30:00+08:00,704285140
2016-09-26T01:35:00+08:00,693949164
2016-09-26T01:40:00+08:00,778466975
2016-09-26T01:45:00+08:00,704502810
2016-09-26T01:50:00+08:00,674546967
2016-09-26T01:55:00+08:00,638228954
2016-09-26T02:00:00+08:00,579233784
2016-09-26T02:05:00+08:00,550929093
2016-09-26T02:10:00+08:00,511988465
2016-09-26T02:15:00+08:00,492578354
2016-09-26T02:20:00+08:00,502410845
2016-09-26T02:25:00+08:00,471104445
2016-09-26T02:30:00+08:00,477525384
2016-09-26T02:35:00+08:00,462536408
2016-09-26T02:40:00+08:00,451453561
2016-09-26T02:45:00+08:00,451309319
2016-09-26T02:50:00+08:00,460827491
2016-09-26T02:55:00+08:00,431779855
2016-09-26T03:00:00+08:00,416734984
2016-09-26T03:05:00+08:00,389712220
2016-09-26T03:10:00+08:00,403493402
2016-09-26T03:15:00+08:00,358298769
2016-09-26T03:20:00+08:00,374865596
2016-09-26T03:25:00+08:00,373338783
2016-09-26T03:30:00+08:00,314766838
2016-09-26T03:35:00+08:00,311860874
2016-09-26T03:40:00+08:00,279741089
2016-09-26T03:45:00+08:00,287313846
2016-09-26T03:50:00+08:00,262067127
2016-09-26T03:55:00+08:00,240386111
2016-09-26T04:00:00+08:00,274678748
2016-09-26T04:05:00+08:00,254565584
2016-09-26T04:10:00+08:00,299132387
2016-09-26T04:15:00+08:00,245130087
2016-09-26T04:20:00+08:00,244146610
2016-09-26T04:25:00+08:00,225297188
2016-09-26T04:30:00+08:00,207491548
2016-09-26T04:35:00+08:00,238554555
2016-09-26T04:40:00+08:00,257174252
2016-09-26T04:45:00+08:00,224524024
2016-09-26T04:50:00+08:00,221506363
2016-09-26T04:55:00+08:00,197229048
2016-09-26T05:00:00+08:00,197889943
2016-09-26T05:05:00+08:00,208573188
2016-09-26T05:10:00+08:00,169839757
2016-09-26T05:15:00+08:00,189310679
2016-09-26T05:20:00+08:00,208647686
2016-09-26T05:25:00+08:00,201465060
2016-09-26T05:30:00+08:00,185027755
2016-09-26T05:35:00+08:00,243958702
2016-09-26T05:40:00+08:00,211379820
2016-09-26T05:45:00+08:00,232248576
2016-09-26T05:50:00+08:00,216238672
2016-09-26T05:55:00+08:00,253831161
2016-09-26T06:00:00+08:00,268026187
2016-09-26T06:05:00+08:00,291574829
2016-09-26T06:10:00+08:00,271885878
2016-09-26T06:15:00+08:00,300918294
2016-09-26T06:20:00+08:00,314017015
2016-09-26T06:25:00+08:00,312139473
2016-09-26T06:30:00+08:00,351471363
2016-09-26T06:35:00+08:00,329004555
2016-09-26T06:40:00+08:00,329061196
2016-09-26T06:45:00+08:00,334163481
2016-09-26T06:50:00+08:00,354851392
2016-09-26T06:55:00+08:00,350690548
2016-09-26T07:00:00+08:00,357698996
2016-09-26T07:05:00+08:00,344140311
2016-09-26T07:10:00+08:00,332918049
2016-09-26T07:15:00+08:00,383571584
2016-09-26T07:20:00+08:00,358878703
2016-09-26T07:25:00+08:00,328001654
2016-09-26T07:30:00+08:00,336333133
2016-09-26T07:35:00+08:00,314565166
2016-09-26T07:40:00+08:00,373783998
2016-09-26T07:45:00+08:00,384776283
2016-09-26T07:50:00+08:00,387919928
2016-09-26T07:55:00+08:00,379310935
2016-09-26T08:00:00+08:00,389697858
2016-09-26T08:05:00+08:00,409210080
2016-09-26T08:10:00+08:00,390344568
2016-09-26T08:15:00+08:00,477258254
2016-09-26T08:20:00+08:00,477442488
2016-09-26T08:25:00+08:00,490936754
2016-09-26T08:30:00+08:00,546584339
2016-09-26T08:35:00+08:00,493744659
2016-09-26T08:40:00+08:00,487385719
2016-09-26T08:45:00+08:00,465152846
2016-09-26T08:50:00+08:00,486187520
2016-09-26T08:55:00+08:00,486884239
2016-09-26T09:00:00+08:00,479912910
2016-09-26T09:05:00+08:00,566778737
2016-09-26T09:10:00+08:00,542733458
2016-09-26T09:15:00+08:00,520197271
2016-09-26T09:20:00+08:00,535272524
2016-09-26T09:25:00+08:00,572483444
2016-09-26T09:30:00+08:00,571167420
2016-09-26T09:35:00+08:00,596082400
2016-09-26T09:40:00+08:00,587269386
2016-09-26T09:45:00+08:00,567364228
2016-09-26T09:50:00+08:00,605818394
2016-09-26T09:55:00+08:00,617902935
2016-09-26T10:00:00+08:00,628008335
2016-09-26T10:05:00+08:00,605650038
2016-09-26T10:10:00+08:00,563705185
2016-09-26T10:15:00+08:00,608225036
2016-09-26T10:20:00+08:00,634583716
2016-09-26T10:25:00+08:00,651953334
2016-09-26T10:30:00+08:00,614332459
2016-09-26T10:35:00+08:00,652240941
2016-09-26T10:40:00+08:00,703276828
2016-09-26T10:45:00+08:00,708563268
2016-09-26T10:50:00+08:00,709360492
2016-09-26T10:55:00+08:00,755741612
2016-09-26T11:00:00+08:00,772554949
2016-09-26T11:05:00+08:00,732141708
2016-09-26T11:10:00+08:00,717857542
2016-09-26T11:15:00+08:00,760534157
2016-09-26T11:20:00+08:00,735106136
2016-09-26T11:25:00+08:00,789268538
2016-09-26T11:30:00+08:00,710407080
2016-09-26T11:35:00+08:00,725367259
2016-09-26T11:40:00+08:00,702720481
2016-09-26T11:45:00+08:00,713154374
2016-09-26T11:50:00+08:00,806086007
2016-09-26T11:55:00+08:00,706535019
2016-09-26T12:00:00+08:00,751967870
2016-09-26T12:05:00+08:00,761752913
2016-09-26T12:10:00+08:00,770211294
2016-09-26T12:15:00+08:00,744857525
2016-09-26T12:20:00+08:00,862674411
2016-09-26T12:25:00+08:00,882292593
2016-09-26T12:30:00+08:00,858601614
2016-09-26T12:35:00+08:00,972698228
2016-09-26T12:40:00+08:00,1028792992
2016-09-26T12:45:00+08:00,1007517826
2016-09-26T12:50:00+08:00,1012007990
2016-09-26T12:55:00+08:00,1025839857
2016-09-26T13:00:00+08:00,1027297258
2016-09-26T13:05:00+08:00,1007626701
2016-09-26T13:10:00+08:00,1067255699
2016-09-26T13:15:00+08:00,1041890062
2016-09-26T13:20:00+08:00,1045472703
2016-09-26T13:25:00+08:00,1138441400
2016-09-26T13:30:00+08:00,1107388196
2016-09-26T13:35:00+08:00,1117264166
2016-09-26T13:40:00+08:00,1078213946
2016-09-26T13:45:00+08:00,1066582378
2016-09-26T13:50:00+08:00,1105936738
2016-09-26T13:55:00+08:00,1024874038
2016-09-26T14:00:00+08:00,1008060328
2016-09-26T14:05:00+08:00,1052188033
2016-09-26T14:10:00+08:00,1010794815
2016-09-26T14:15:00+08:00,1065567691
2016-09-26T14:20:00+08:00,1015779106
2016-09-26T14:25:00+08:00,1013373672
2016-09-26T14:30:00+08:00,951946209
2016-09-26T14:35:00+08:00,983669861
2016-09-26T14:40:00+08:00,1102803082
2016-09-26T14:45:00+08:00,1011510996
2016-09-26T14:50:00+08:00,985567571
2016-09-26T14:55:00+08:00,1017842266
2016-09-26T15:00:00+08:00,970291796
2016-09-26T15:05:00+08:00,960861167
2016-09-26T15:10:00+08:00,985973591
2016-09-26T15:15:00+08:00,879498603
2016-09-26T15:20:00+08:00,935487339
2016-09-26T15:25:00+08:00,927596841
2016-09-26T15:30:00+08:00,881826828
2016-09-26T15:35:00+08:00,944599071
2016-09-26T15:40:00+08:00,919570591
2016-09-26T15:45:00+08:00,925256766
2016-09-26T15:50:00+08:00,1017362926
2016-09-26T15:55:00+08:00,965615959
2016-09-26T16:00:00+08:00,937488860
2016-09-26T16:05:00+08:00,1003182411
2016-09-26T16:10:00+08:00,981742998
2016-09-26T16:15:00+08:00,1049459057
2016-09-26T16:20:00+08:00,1004152505
2016-09-26T16:25:00+08:00,961341518
2016-09-26T16:30:00+08:00,936552149
2016-09-26T16:35:00+08:00,1039799757
2016-09-26T16:40:00+08:00,1030855291
2016-09-26T16:45:00+08:00,999492973
2016-09-26T16:50:00+08:00,1021614234
2016-09-26T16:55:00+08:00,1060835563
2016-09-26T17:00:00+08:00,1025230602
2016-09-26T17:05:00+08:00,1095014929
2016-09-26T17:10:00+08:00,1091926960
2016-09-26T17:15:00+08:00,1113279408
2016-09-26T17:20:00+08:00,1020094372
2016-09-26T17:25:00+08:00,978773138
2016-09-26T17:30:00+08:00,1036748745
2016-09-26T17:35:00+08:00,1018970632
2016-09-26T17:40:00+08:00,1032569332
2016-09-26T17:45:00+08:00,1027491003
2016-09-26T17:50:00+08:00,1070297974
2016-09-26T17:55:00+08:00,1066626333
2016-09-26T18:00:00+08:00,1026341387
2016-09-26T18:05:00+08:00,996310171
2016-09-26T18:10:00+08:00,1049359596
2016-09-26T18:15:00+08:00,1008044147
2016-09-26T18:20:00+08:00,1040342030
2016-09-26T18:25:00+08:00,1056373430
2016-09-26T18:30:00+08:00,1009841239
2016-09-26T18:35:00+08:00,1028004629
2016-09-26T18:40:00+08:00,1053210077
2016-09-26T18:45:00+08:00,1033982203
2016-09-26T18:50:00+08:00,1023489681
2016-09-26T18:55:00+08:00,1134875110
2016-09-26T19:00:00+08:00,1105565594
2016-09-26T19:05:00+08:00,1125095077
2016-09-26T19:10:00+08:00,1229814273
2016-09-26T19:15:00+08:00,1381605131
2016-09-26T19:20:00+08:00,1308697867
2016-09-26T19:25:00+08:00,1298252867
2016-09-26T19:30:00+08:00,1312531388
2016-09-26T19:35:00+08:00,1350922688
2016-09-26T19:40:00+08:00,1298985646
2016-09-26T19:45:00+08:00,1345781872
2016-09-26T19:50:00+08:00,1350275508
2016-09-26T19:55:00+08:00,1351794654
2016-09-26T20:00:00+08:00,1385972627
2016-09-26T20:05:00+08:00,1369293031
2016-09-26T20:10:00+08:00,1368723503
2016-09-26T20:15:00+08:00,1484475751
2016-09-26T20:20:00+08:00,1488644493
2016-09-26T20:25:00+08:00,1569806354
2016-09-26T20:30:00+08:00,1641064035
2016-09-26T20:35:00+08:00,1575766945
2016-09-26T20:40:00+08:00,1569186971
2016-09-26T20:45:00+08:00,1614572132
2016-09-26T20:50:00+08:00,1644543203
2016-09-26T20:55:00+08:00,1589351237
2016-09-26T21:00:00+08:00,1687160294
2016-09-26T21:05:00+08:00,1729056613
2016-09-26T21:10:00+08:00,1679584972
2016-09-26T21:15:00+08:00,1640822343
2016-09-26T21:20:00+08:00,1705104265
2016-09-26T21:25:00+08:00,1766720276
2016-09-26T21:30:00+08:00,1765397989
2016-09-26T21:35:00+08:00,1769253852
2016-09-26T21:40:00+08:00,1600598504
2016-09-26T21:45:00+08:00,1719657621
2016-09-26T21:50:00+08:00,1892926025
2016-09-26T21:55:00+08:00,1845919316
2016-09-26T22:00:00+08:00,1814774745
2016-09-26T22:05:00+08:00,1843625842
2016-09-26T22:10:00+08:00,1693116313
2016-09-26T22:15:00+08:00,1769731371
2016-09-26T22:20:00+08:00,1635839086
2016-09-26T22:25:00+08:00,1640863222
2016-09-26T22:30:00+08:00,1782715759
2016-09-26T22:35:00+08:00,1676298791
2016-09-26T22:40:00+08:00,1799188954
2016-09-26T22:45:00+08:00,1716419382
2016-09-26T22:50:00+08:00,1768412523
2016-09-26T22:55:00+08:00,1624699684
2016-09-26T23:00:00+08:00,1613474636
2016-09-26T23:05:00+08:00,1550709153
2016-09-26T23:10:00+08:00,1603304366
2016-09-26T23:15:00+08:00,1565803443
2016-09-26T23:20:00+08:00,1555217888
2016-09-26T23:25:00+08:00,1519174565
2016-09-26T23:30:00+08:00,1314351681
2016-09-26T23:35:00+08:00,1415013123
2016-09-26T23:40:00+08:00,1435298997
2016-09-26T23:45:00+08:00,1331914504
2016-09-26T23:50:00+08:00,1337608895
2016-09-26T23:55:00+08:00,1308945168
2016-09-27T00:00:00+08:00,1385871972
2016-09-27T00:05:00+08:00,1328444968
2016-09-27T00:10:00+08:00,1387071157
2016-09-27T00:15:00+08:00,1341130523
2016-09-27T00:20:00+08:00,1495903679
2016-09-27T00:25:00+08:00,1524394521
2016-09-27T00:30:00+08:00,1368782321
2016-09-27T00:35:00+08:00,1362889024
2016-09-27T00:40:00+08:00,1306177916
2016-09-27T00:45:00+08:00,1345623745
2016-09-27T00:50:00+08:00,1233213849
2016-09-27T00:55:00+08:00,1122248896
2016-09-27T01:00:00+08:00,1023898951
2016-09-27T01:05:00+08:00,1046115251
2016-09-27T01:10:00+08:00,925557664
2016-09-27T01:15:00+08:00,923505892
2016-09-27T01:20:00+08:00,864432524
2016-09-27T01:25:00+08:00,847141412
2016-09-27T01:30:00+08:00,770068426
2016-09-27T01:35:00+08:00,717600700
2016-09-27T01:40:00+08:00,765126444
2016-09-27T01:45:00+08:00,703273899
2016-09-27T01:50:00+08:00,699963616
2016-09-27T01:55:00+08:00,637154652
2016-09-27T02:00:00+08:00,592972192
2016-09-27T02:05:00+08:00,602389181
2016-09-27T02:10:00+08:00,609324010
2016-09-27T02:15:00+08:00,581443221
2016-09-27T02:20:00+08:00,559424043
2016-09-27T02:25:00+08:00,528475004
2016-09-27T02:30:00+08:00,510273981
2016-09-27T02:35:00+08:00,504267262
2016-09-27T02:40:00+08:00,446913968
2016-09-27T02:45:00+08:00,442448653
2016-09-27T02:50:00+08:00,411717379
2016-09-27T02:55:00+08:00,412540435
2016-09-27T03:00:00+08:00,380542892
2016-09-27T03:05:00+08:00,358717704
2016-09-27T03:10:00+08:00,320707902
2016-09-27T03:15:00+08:00,326868183
2016-09-27T03:20:00+08:00,336933814
2016-09-27T03:25:00+08:00,367543905
2016-09-27T03:30:00+08:00,324192619
2016-09-27T03:35:00+08:00,362415102
2016-09-27T03:40:00+08:00,370275591
2016-09-27T03:45:00+08:00,305740723
2016-09-27T03:50:00+08:00,295642419
2016-09-27T03:55:00+08:00,293470144
2016-09-27T04:00:00+08:00,264833251
2016-09-27T04:05:00+08:00,268551644
2016-09-27T04:10:00+08:00,271723663
2016-09-27T04:15:00+08:00,237036475
2016-09-27T04:20:00+08:00,233711166
2016-09-27T04:25:00+08:00,245078627
2016-09-27T04:30:00+08:00,239174460
2016-09-27T04:35:00+08:00,248562891
2016-09-27T04:40:00+08:00,226850387
2016-09-27T04:45:00+08:00,200654152
2016-09-27T04:50:00+08:00,197475959
2016-09-27T04:55:00+08:00,236088156
2016-09-27T05:00:00+08:00,249870008
2016-09-27T05:05:00+08:00,251768721
2016-09-27T05:10:00+08:00,245748839
2016-09-27T05:15:00+08:00,235509166
2016-09-27T05:20:00+08:00,224581056
2016-09-27T05:25:00+08:00,214455737
2016-09-27T05:30:00+08:00,191434999
2016-09-27T05:35:00+08:00,225016704
2016-09-27T05:40:00+08:00,223114247
2016-09-27T05:45:00+08:00,244886214
2016-09-27T05:50:00+08:00,255474413
2016-09-27T05:55:00+08:00,243775051
2016-09-27T06:00:00+08:00,259629589
2016-09-27T06:05:00+08:00,276137955
2016-09-27T06:10:00+08:00,291866852
2016-09-27T06:15:00+08:00,308005419
2016-09-27T06:20:00+08:00,310139444
2016-09-27T06:25:00+08:00,307885087
2016-09-27T06:30:00+08:00,302147852
2016-09-27T06:35:00+08:00,329412032
2016-09-27T06:40:00+08:00,372331956
2016-09-27T06:45:00+08:00,348467160
2016-09-27T06:50:00+08:00,385939948
2016-09-27T06:55:00+08:00,399296897
2016-09-27T07:00:00+08:00,337834395
2016-09-27T07:05:00+08:00,388366942
2016-09-27T07:10:00+08:00,388311977
2016-09-27T07:15:00+08:00,392991898
2016-09-27T07:20:00+08:00,431998979
2016-09-27T07:25:00+08:00,401027192
2016-09-27T07:30:00+08:00,387527631
2016-09-27T07:35:00+08:00,368280814
2016-09-27T07:40:00+08:00,404792931
2016-09-27T07:45:00+08:00,460002963
2016-09-27T07:50:00+08:00,529359708
2016-09-27T07:55:00+08:00,451233875
2016-09-27T08:00:00+08:00,422559845
2016-09-27T08:05:00+08:00,454447014
2016-09-27T08:10:00+08:00,442940754
2016-09-27T08:15:00+08:00,493910757
2016-09-27T08:20:00+08:00,517609168
2016-09-27T08:25:00+08:00,478120820
2016-09-27T08:30:00+08:00,483808207
2016-09-27T08:35:00+08:00,477979430
2016-09-27T08:40:00+08:00,466167144
2016-09-27T08:45:00+08:00,503776246
2016-09-27T08:50:00+08:00,549126397
2016-09-27T08:55:00+08:00,516174697
2016-09-27T09:00:00+08:00,461081608
2016-09-27T09:05:00+08:00,598559253
2016-09-27T09:10:00+08:00,599449846
2016-09-27T09:15:00+08:00,545206983
2016-09-27T09:20:00+08:00,538981140
2016-09-27T09:25:00+08:00,542520694
2016-09-27T09:30:00+08:00,530352240
2016-09-27T09:35:00+08:00,529716530
2016-09-27T09:40:00+08:00,508623875
2016-09-27T09:45:00+08:00,522523607
2016-09-27T09:50:00+08:00,582797290
2016-09-27T09:55:00+08:00,658684711
2016-09-27T10:00:00+08:00,650545407
2016-09-27T10:05:00+08:00,695794432
2016-09-27T10:10:00+08:00,689279370
2016-09-27T10:15:00+08:00,636293791
2016-09-27T10:20:00+08:00,673153840
2016-09-27T10:25:00+08:00,634010204
2016-09-27T10:30:00+08:00,672731160
2016-09-27T10:35:00+08:00,658730260
2016-09-27T10:40:00+08:00,711248109
2016-09-27T10:45:00+08:00,728014232
2016-09-27T10:50:00+08:00,725148671
2016-09-27T10:55:00+08:00,770573521
2016-09-27T11:00:00+08:00,698983177
2016-09-27T11:05:00+08:00,724329538
2016-09-27T11:10:00+08:00,784078854
2016-09-27T11:15:00+08:00,728196837
2016-09-27T11:20:00+08:00,670386991
2016-09-27T11:25:00+08:00,713546538
2016-09-27T11:30:00+08:00,753081634
2016-09-27T11:35:00+08:00,810289666
2016-09-27T11:40:00+08:00,824062808
2016-09-27T11:45:00+08:00,745715873
2016-09-27T11:50:00+08:00,774295735
2016-09-27T11:55:00+08:00,778573306
2016-09-27T12:00:00+08:00,904695236
2016-09-27T12:05:00+08:00,898917331
2016-09-27T12:10:00+08:00,890332150
2016-09-27T12:15:00+08:00,884153053
2016-09-27T12:20:00+08:00,925620951
2016-09-27T12:25:00+08:00,978316463
2016-09-27T12:30:00+08:00,882449573
2016-09-27T12:35:00+08:00,948898784
2016-09-27T12:40:00+08:00,956678025
2016-09-27T12:45:00+08:00,900944275
2016-09-27T12:50:00+08:00,1003971392
2016-09-27T12:55:00+08:00,949064206
2016-09-27T13:00:00+08:00,995097047
2016-09-27T13:05:00+08:00,973907921
2016-09-27T13:10:00+08:00,989160232
2016-09-27T13:15:00+08:00,1009627551
2016-09-27T13:20:00+08:00,1067986078
2016-09-27T13:25:00+08:00,1100150272
2016-09-27T13:30:00+08:00,1053309630
2016-09-27T13:35:00+08:00,1114875719
2016-09-27T13:40:00+08:00,1128610466
2016-09-27T13:45:00+08:00,1066263616
2016-09-27T13:50:00+08:00,1116129631
2016-09-27T13:55:00+08:00,1071904294
2016-09-27T14:00:00+08:00,1023859045
2016-09-27T14:05:00+08:00,1066338610
2016-09-27T14:10:00+08:00,1001324730
2016-09-27T14:15:00+08:00,997415218
2016-09-27T14:20:00+08:00,1033341049
2016-09-27T14:25:00+08:00,990648029
2016-09-27T14:30:00+08:00,981732192
2016-09-27T14:35:00+08:00,941882821
2016-09-27T14:40:00+08:00,1001567100
2016-09-27T14:45:00+08:00,1008618277
2016-09-27T14:50:00+08:00,1037760034
2016-09-27T14:55:00+08:00,1041244992
2016-09-27T15:00:00+08:00,1030753338
2016-09-27T15:05:00+08:00,1154547239
2016-09-27T15:10:00+08:00,1025802656
2016-09-27T15:15:00+08:00,1001549610
2016-09-27T15:20:00+08:00,996025347
2016-09-27T15:25:00+08:00,975659053
2016-09-27T15:30:00+08:00,1017037559
2016-09-27T15:35:00+08:00,1093853950
2016-09-27T15:40:00+08:00,1161763045
